Date,Adj_Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Price_Change,Price_Range,MA_5,MA_20,MA_50,MA_200,MA_5_20_Diff,MA_50_200_Diff,RSI,MACD,MACD_Signal,MACD_Hist,BB_Lower,BB_Middle,BB_Upper,BB_Width,ATR,OBV,Stoch_K,Stoch_D,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_10,Volume_Lag_10,Target,Target_Direction,Target_Return
2022-01-05,171.1658172607422,174.9199981689453,180.1699981689453,174.63999938964844,179.61000061035156,94537600,-0.02659988236212174,-0.02696006073023417,-4.69000244140625,5.529998779296875,178.47999877929686,176.39599990844727,163.89400115966797,144.80720008850096,2.083998870849598,19.086801071167002,53.49127097978734,4.123608848896112,-0.637310842717218,4.76091969161333,169.7366302759495,176.39599990844724,183.05536954094498,13.318739264995486,4.162241290526528,988845600.0,73.8729358151502,77.82747376595333,179.6999969482422,99310400.0,182.00999450683594,104487900.0,177.57000732421875,64062300.0,179.3800048828125,62348900.0,172.99000549316406,91185900.0,172.0,0,-1.669333523617495
2022-01-06,168.30848693847656,172.0,175.3000030517578,171.63999938964844,172.6999969482422,96904000,-0.016693335236175,-0.016834239263311807,-0.6999969482421875,3.660003662109375,177.23999938964843,176.24199981689452,164.3476010131836,145.06675010681153,0.9979995727539119,19.28085090637208,49.102538088903025,3.4135171860233413,-1.0779220044719908,4.491439190495332,169.31732445339213,176.2419998168945,183.16667518039685,13.849350727004719,4.126367174211017,891941600.0,52.196342949593074,68.95018215000778,174.9199981689453,94537600.0,179.6999969482422,99310400.0,182.00999450683594,104487900.0,178.1999969482422,59773000.0,175.63999938964844,92135300.0,172.1699981689453,1,0.0988361447356468
2022-01-07,168.474853515625,172.1699981689453,174.13999938964844,171.02999877929688,172.88999938964844,86709100,0.0009883614473564784,0.0009878733397725046,-0.720001220703125,3.1100006103515625,176.15999755859374,176.12249984741212,164.81400085449218,145.3246501159668,0.037497711181629256,19.48935073852539,49.363015707902825,2.8318381908563026,-1.3276807997112234,4.159518990567526,168.9960580070123,176.12249984741212,183.24894168781194,14.252883680799641,4.053769562506771,978650700.0,35.98187081874072,54.017049861161325,172.0,96904000.0,174.9199981689453,94537600.0,179.6999969482422,99310400.0,177.57000732421875,64062300.0,176.27999877929688,68356600.0,172.19000244140625,1,0.011618907285639801
2022-01-10,168.4944305419922,172.19000244140625,172.5,168.1699981689453,169.0800018310547,106765600,0.00011618907285648739,0.00011618232342896318,3.1100006103515625,4.3300018310546875,174.1959991455078,175.7595001220703,165.20640075683593,145.57955013275148,-1.5635009765624943,19.626850624084454,49.39583458782009,2.345430906510245,-1.4512704672458252,3.79670137375607,168.60715422679195,175.7595001220703,182.91184601734867,14.304691790556717,4.073500438831622,1085416300.0,28.990597789715125,39.05627051934963,172.1699981689453,86709100.0,172.0,96904000.0,174.9199981689453,94537600.0,182.00999450683594,104487900.0,180.3300018310547,74919600.0,175.0800018310547,1,1.678378157077884
2022-01-11,171.3223876953125,175.0800018310547,175.17999267578125,170.82000732421875,172.32000732421875,76138300,0.016783781570778755,0.016644490304428706,2.7599945068359375,4.3599853515625,173.27200012207032,175.72649993896485,165.71200073242187,145.8480001449585,-2.4544998168945256,19.86400058746338,54.03114944649586,2.1681552828320605,-1.3028368727392081,3.4709921555712686,168.56768786870248,175.72649993896485,182.88531200922722,14.317624140524742,4.093963646883827,1161554600.0,34.80923206597265,33.26056689147616,172.19000244140625,106765600.0,172.1699981689453,86709100.0,172.0,96904000.0,179.6999969482422,99310400.0,179.2899932861328,79144300.0,175.52999877929688,1,0.2570236140826734
2022-01-12,171.76275634765625,175.52999877929688,177.17999267578125,174.82000732421875,176.1199951171875,74805200,0.0025702361408266317,0.002566938732786523,-0.589996337890625,2.3599853515625,173.3940002441406,175.78649978637696,166.24340057373047,146.1261501312256,-2.392499542236351,20.117250442504883,54.72654689666962,2.040452994820555,-1.1444313286005707,3.1848843234211257,168.65691413621983,175.78649978637696,182.9160854365341,14.259171300314279,3.970108054360875,1236359800.0,41.27737137044272,35.0257337420435,175.0800018310547,76138300.0,172.19000244140625,106765600.0,172.1699981689453,86709100.0,174.9199981689453,94537600.0,179.3800048828125,62348900.0,172.19000244140625,0,-1.9028065636177545
2022-01-13,168.4944305419922,172.19000244140625,176.6199951171875,171.7899932861328,175.77999877929688,84505800,-0.019028065636177538,-0.019211429037215406,-3.589996337890625,4.8300018310546875,173.43200073242187,175.43099975585938,166.68680053710938,146.37635013580322,-1.9989990234375057,20.310450401306156,48.82297575534483,1.6507098647823568,-1.2273395669110156,2.8780494316933725,168.33007776455236,175.43099975585935,182.53192174716634,14.20184398261398,4.031529038410433,1151854000.0,41.27737137044272,39.12132493561936,175.52999877929688,74805200.0,175.0800018310547,76138300.0,172.19000244140625,106765600.0,172.0,96904000.0,178.1999969482422,59773000.0,173.07000732421875,1,0.511066188707415
2022-01-14,169.3555450439453,173.07000732421875,173.77999877929688,171.08999633789062,171.33999633789062,80440800,0.005110661887074208,0.005097646779653606,1.730010986328125,2.69000244140625,173.61200256347655,175.47150039672852,167.11840057373047,146.6267001724243,-1.8594978332519645,20.49170040130616,50.34289979602309,1.3967438719023733,-1.1850444478327993,2.5817883197351725,168.43780858649802,175.47150039672854,182.50519220695907,14.067383620461044,3.9357057100529915,1232294800.0,36.74116300796755,39.76530191628433,172.19000244140625,84505800.0,175.52999877929688,74805200.0,175.0800018310547,76138300.0,172.1699981689453,86709100.0,177.57000732421875,64062300.0,169.8000030517578,0,-1.8894112983626976
2022-01-18,166.15574645996094,169.8000030517578,172.5399932861328,169.41000366210938,171.50999450683594,90956700,-0.018894112983626976,-0.01907488740640033,-1.709991455078125,3.1299896240234375,173.13400268554688,175.40450057983398,167.4952005004883,146.8462001800537,-2.2704978942871037,20.649000320434595,44.9952666545909,0.920995315895226,-1.3286344030719572,2.2496297189671832,168.17429931690637,175.40450057983398,182.6347018427616,14.460402525855216,3.9160127066284476,1141338100.0,23.809558245959487,33.94269754145658,173.07000732421875,80440800.0,172.19000244140625,84505800.0,175.52999877929688,74805200.0,172.19000244140625,106765600.0,182.00999450683594,104487900.0,166.22999572753906,0,-2.1024777738847
2022-01-19,162.66229248046875,166.22999572753906,171.0800018310547,165.94000244140625,170.0,94815000,-0.021024777738847034,-0.02124894600464516,-3.7700042724609375,5.1399993896484375,171.36400146484374,175.22850036621094,167.79420043945314,147.04630016326905,-3.864498901367199,20.747900276184083,39.99969156479301,0.25297526106993473,-1.5973235663177987,1.8502988273877334,167.28278003637138,175.22850036621094,183.1742206960505,15.89144065967912,4.003440326844161,1046523100.0,15.3057213711084,25.285480875011814,169.8000030517578,90956700.0,173.07000732421875,80440800.0,172.19000244140625,84505800.0,175.0800018310547,76138300.0,179.6999969482422,99310400.0,164.50999450683594,0,-1.034711703609925
2022-01-20,160.97923278808594,164.50999450683594,169.67999267578125,164.17999267578125,166.97999572753906,91420500,-0.010347117036099251,-0.010401020604998803,-2.470001220703125,5.5,169.16000061035157,174.80449981689452,168.0756002807617,147.22935012817382,-5.644499206542946,20.846250152587885,37.820998821615994,-0.41049325830590533,-1.8086336685549111,1.3981404102490058,165.55738112875562,174.80449981689452,184.05161850503342,18.494237376277795,4.110337446355293,955102600.0,4.833608984140746,14.64962953373621,166.22999572753906,94815000.0,169.8000030517578,90956700.0,173.07000732421875,80440800.0,175.52999877929688,74805200.0,174.9199981689453,94537600.0,162.41000366210938,0,-1.2765126222402863
2022-01-21,158.92431640625,162.41000366210938,166.3300018310547,162.3000030517578,164.4199981689453,122848900,-0.01276512622240289,-0.012847300505206391,-2.0099945068359375,4.029998779296875,167.2040008544922,174.14300003051758,168.30760040283204,147.38960014343263,-6.938999176025391,20.918000259399406,35.29341071019474,-1.093147427671937,-1.9930302703367544,0.8998828426648172,163.37909783062665,174.14300003051758,184.90690223040852,21.52780439978187,4.104598970136834,832253700.0,1.3326207491141344,7.157317034787759,164.50999450683594,91420500.0,166.22999572753906,94815000.0,169.8000030517578,90956700.0,172.19000244140625,84505800.0,172.0,96904000.0,161.6199951171875,0,-0.48642850015906114
2022-01-24,158.1512908935547,161.6199951171875,162.3000030517578,154.6999969482422,160.02000427246094,162294600,-0.00486428500159064,-0.00487615414144106,1.5999908447265625,7.600006103515625,164.91399841308595,173.4099998474121,168.58160034179687,147.53270011901856,-8.49600143432616,21.048900222778315,34.36302346199864,-1.67855354198187,-2.06274910771735,0.3841955657354798,161.34128729024943,173.4099998474121,185.4787124045748,24.137425114325367,4.362128094689003,669959100.0,8.932085809707765,5.032771847654215,162.41000366210938,122848900.0,164.50999450683594,91420500.0,166.22999572753906,94815000.0,173.07000732421875,80440800.0,172.1699981689453,86709100.0,159.77999877929688,0,-1.1384707297859276
2022-01-25,156.35076904296875,159.77999877929688,162.75999450683594,157.02000427246094,158.97999572753906,115798400,-0.011384707297859231,-0.01145000917961982,0.8000030517578125,5.739990234375,162.90999755859374,172.38249969482422,168.81980041503905,147.6754000854492,-9.472502136230474,21.144400329589843,32.23182051253905,-2.264856575395669,-2.119241712904919,-0.14561486249074995,159.3349669283982,172.38249969482422,185.43003246125025,26.09506553285206,4.460546818952288,554160700.0,14.99407545215372,8.419594003658538,161.6199951171875,162294600.0,162.41000366210938,122848900.0,164.50999450683594,91420500.0,169.8000030517578,90956700.0,172.19000244140625,106765600.0,159.69000244140625,0,-0.056325158704586285
2022-01-26,156.26271057128906,159.69000244140625,164.38999938964844,157.82000732421875,163.5,108275300,-0.0005632515870458432,-0.0005634102728104683,-3.80999755859375,6.5699920654296875,161.60199890136718,171.4025001525879,169.0138003540039,147.80170013427735,-9.800501251220709,21.21210021972655,32.12686762636346,-2.7055796675556394,-2.0479718440519115,-0.6576078235037278,157.61609139620796,171.40250015258786,185.18890890896776,27.572817512759798,4.61122147941496,445885400.0,22.215605066164994,15.380588776008825,159.77999877929688,115798400.0,161.6199951171875,162294600.0,162.41000366210938,122848900.0,166.22999572753906,94815000.0,175.0800018310547,76138300.0,159.22000122070312,0,-0.2943210053964266
2022-01-27,155.80276489257812,159.22000122070312,163.83999633789062,158.27999877929688,162.4499969482422,121954600,-0.0029432100539642514,-0.002947549813983801,-3.2299957275390625,5.55999755859375,160.54400024414062,170.3944999694824,169.19820037841797,147.93765014648437,-9.850499725341791,21.260550231933593,31.54909718755465,-3.057535695628161,-1.9199422976995464,-1.1375933979286146,156.1244689769129,170.3944999694824,184.6645309620519,28.540061985139005,4.678991199356302,323930800.0,20.74978718332387,19.319822567214196,159.69000244140625,108275300.0,159.77999877929688,115798400.0,161.6199951171875,162294600.0,164.50999450683594,91420500.0,175.52999877929688,74805200.0,170.3300018310547,1,6.977766942076211
2022-01-28,166.67431640625,170.3300018310547,170.35000610351562,162.8000030517578,165.7100067138672,179935700,0.06977766942076213,0.06745084129532589,4.6199951171875,7.5500030517578125,162.12799987792968,170.00100021362306,169.58480041503907,148.11680015563965,-7.873000335693376,21.468000259399417,53.045436944085196,-2.412173153883373,-1.0196638047638067,-1.3925093491195661,156.2112861806395,170.00100021362303,183.79071424660657,27.57942806596708,5.139777891031745,503866500.0,37.27760887670719,26.747667042065352,159.22000122070312,121954600.0,159.69000244140625,108275300.0,159.77999877929688,115798400.0,162.41000366210938,122848900.0,172.19000244140625,84505800.0,174.77999877929688,1,2.612573768804399
2022-01-31,171.0288543701172,174.77999877929688,175.0,169.50999450683594,170.16000366210938,115541600,0.026125737688043937,0.02579029059264355,4.6199951171875,5.4900054931640625,164.76000061035157,169.86149978637695,170.0106002807617,148.31990013122558,-5.101499176025385,21.690700149536127,58.647152707492104,-1.524072566572471,-0.10525057396232396,-1.418821992610147,156.34035250131288,169.86149978637692,183.38264707144097,27.042294570128092,5.16479414832691,619408100.0,59.65305253898018,39.22681619967041,170.3300018310547,179935700.0,159.22000122070312,121954600.0,159.69000244140625,108275300.0,161.6199951171875,162294600.0,173.07000732421875,80440800.0,174.61000061035156,0,-0.09726408635577197
2022-02-01,170.8624725341797,174.61000061035156,174.83999633789062,172.30999755859375,174.00999450683594,86213900,-0.0009726408635577499,-0.0009731141856222916,0.600006103515625,2.529998779296875,167.7260009765625,169.49150009155272,170.345400390625,148.5187501525879,-1.7654991149902344,21.826650238037104,58.36071310083025,-0.8244600222809595,0.4754895762633502,-1.2999495985443097,157.00465561076763,169.49150009155275,181.97834457233787,24.973688961570247,4.97659447911048,533194200.0,82.47334066859483,59.80133402809406,174.77999877929688,115541600.0,170.3300018310547,179935700.0,159.22000122070312,121954600.0,159.77999877929688,115798400.0,169.8000030517578,90956700.0,175.83999633789062,1,0.7044245594408088
2022-02-02,172.0660400390625,175.83999633789062,175.8800048828125,173.3300018310547,174.75,84914300,0.007044245594408194,0.0070195507993890734,1.089996337890625,2.5500030517578125,170.95599975585938,169.29850006103516,170.65120025634766,148.73240013122557,1.6574996948242244,21.91880012512209,59.88726797887877,-0.16881566290666683,0.9049071485101143,-1.0737228114167812,157.3691367264916,169.29850006103516,181.2278633955787,23.858726669087105,4.803266520013861,618108500.0,91.44437614365174,77.85692311707558,174.61000061035156,86213900.0,174.77999877929688,115541600.0,170.3300018310547,179935700.0,159.69000244140625,108275300.0,166.22999572753906,94815000.0,172.89999389648438,0,-1.6719759455390344
2022-02-03,169.18914794921875,172.89999389648438,176.24000549316406,172.1199951171875,174.47999572753906,89418100,-0.016719759455390393,-0.016861112440536424,-1.5800018310546875,4.1200103759765625,173.69199829101564,169.1974998474121,170.88880004882813,148.929400100708,4.494498443603533,21.959399948120137,54.72301045845642,0.11225953116792198,0.9487858740677626,-0.8365263428998406,157.43550380796034,169.1974998474121,180.95949588686386,23.523992078903518,4.754462509725483,528690400.0,89.83439230765633,87.9173697066343,175.83999633789062,84914300.0,174.61000061035156,86213900.0,174.77999877929688,115541600.0,159.22000122070312,121954600.0,164.50999450683594,91420500.0,172.38999938964844,0,-0.29496502304174305
2022-02-04,168.90501403808594,172.38999938964844,174.10000610351562,170.67999267578125,171.67999267578125,82465400,-0.0029496502304173777,-0.002954009022042268,0.7100067138671875,3.420013427734375,174.10399780273437,169.21699981689454,171.1083999633789,149.13165008544922,4.886997985839827,21.976749877929677,53.8554386180318,0.2905125056819884,0.9016310788654632,-0.6111185731834748,157.4341661152035,169.21699981689454,180.99983351858558,23.565667403382065,4.65914471815469,446225000.0,87.68726119685834,89.65534321605546,172.89999389648438,89418100.0,175.83999633789062,84914300.0,174.61000061035156,86213900.0,170.3300018310547,179935700.0,162.41000366210938,122848900.0,171.66000366210938,0,-0.4234559603942413
2022-02-07,168.18983459472656,171.66000366210938,173.9499969482422,170.9499969482422,172.86000061035156,77251200,-0.004234559603942367,-0.004243550742781456,-1.1999969482421875,3.0,173.47999877929686,169.19150009155274,171.30279998779298,149.31835006713868,4.288498687744124,21.9844499206543,52.57068859187531,0.36862543331034203,0.7837952051950535,-0.4151697718847115,157.43339317716095,169.19150009155274,180.94960700594453,23.516213828783577,4.540634381143641,368973800.0,81.7858018228366,86.43581844245043,172.38999938964844,82465400.0,172.89999389648438,89418100.0,175.83999633789062,84914300.0,174.77999877929688,115541600.0,161.6199951171875,162294600.0,174.8300018310547,1,1.846672551158187
2022-02-08,171.29571533203125,174.8300018310547,175.35000610351562,171.42999267578125,171.72999572753906,74829200,0.018466725511581794,0.018298286059323026,3.100006103515625,3.920013427734375,173.5239990234375,169.32350006103516,171.6632000732422,149.51890007019043,4.200498962402349,22.144300003051768,57.330896904500634,0.6785015076551701,0.8749370236319053,-0.19643551597673517,157.36607270892952,169.32350006103513,181.28092741314074,23.914854704211223,4.496304313042979,443803000.0,84.77250434362911,84.74852245444134,171.66000366210938,77251200.0,172.38999938964844,82465400.0,172.89999389648438,89418100.0,174.61000061035156,86213900.0,159.77999877929688,115798400.0,176.27999877929688,1,0.8293753549481617
2022-02-09,172.71644592285156,176.27999877929688,176.64999389648438,174.89999389648438,176.0500030517578,71285000,0.008293753549481586,0.00825954936608848,0.2299957275390625,1.75,173.61199951171875,169.38349990844728,171.98399993896484,149.72835006713868,4.228499603271473,22.255649871826165,59.34104525016569,1.0292189690938471,0.9805235880564658,0.0486953810373813,157.29314804086428,169.38349990844728,181.47385177603027,24.18070373516599,4.305139152499173,515088000.0,90.1685434632148,85.57561654322683,174.8300018310547,74829200.0,171.66000366210938,77251200.0,172.38999938964844,82465400.0,175.83999633789062,84914300.0,159.69000244140625,108275300.0,172.1199951171875,0,-2.359884099680369
2022-02-10,168.6405029296875,172.1199951171875,175.47999572753906,171.5500030517578,174.13999938964844,90865900,-0.02359884099680365,-0.023881753447243893,-2.0200042724609375,3.92999267578125,173.45599975585938,169.2129997253418,172.12039978027343,149.92105003356934,4.243000030517578,22.199349746704087,51.801150124203055,0.9604164718864467,0.7293768726792523,0.2310395992071944,157.39449112988984,169.21299972534183,181.03150832079382,23.637017190903975,4.335486050716308,424222100.0,90.37686229358695,88.4393033668103,176.27999877929688,71285000.0,174.8300018310547,74829200.0,171.66000366210938,77251200.0,172.89999389648438,89418100.0,159.22000122070312,121954600.0,168.63999938964844,0,-2.021842799361989
2022-02-11,165.23086547851562,168.63999938964844,173.0800018310547,168.0399932861328,172.3300018310547,98670700,-0.020218427993619836,-0.020425617868005615,-3.69000244140625,5.040008544921875,172.70599975585938,169.0354995727539,172.1977996826172,150.09685005187987,3.6705001831054744,22.10094963073732,46.4806551705599,0.6179599676395071,0.30953629474585015,0.30842367289365696,157.2988982635921,169.03549957275393,180.77210088191578,23.473202618323683,4.385809086016706,325551400.0,78.95722607646654,86.50087727775609,172.1199951171875,90865900.0,176.27999877929688,71285000.0,174.8300018310547,74829200.0,172.38999938964844,82465400.0,170.3300018310547,179935700.0,168.8800048828125,1,0.14231824835905132
2022-02-14,165.46603393554688,168.8800048828125,169.5800018310547,166.55999755859375,167.3699951171875,86185500,0.0014231824835904128,0.0014221707192360556,1.510009765625,3.0200042724609375,172.15,168.82599945068358,172.30019989013672,150.2839500427246,3.3240005493164233,22.016249847412126,46.885837156221456,0.36175704818114696,0.04266670022999197,0.319090347951155,157.2440605287645,168.82599945068364,180.40793837260279,23.163877843838293,4.288251599334151,411736900.0,65.76446460675545,78.36618432560297,168.63999938964844,98670700.0,172.1199951171875,90865900.0,176.27999877929688,71285000.0,171.66000366210938,77251200.0,174.77999877929688,115541600.0,172.7899932861328,1,2.3152465006342773
2022-02-15,169.29696655273438,172.7899932861328,172.9499969482422,170.25,170.97000122070312,62527400,0.023152465006342826,0.022888513016406736,1.8199920654296875,2.6999969482421875,171.74199829101562,168.97549896240236,172.51919982910155,150.4852000427246,2.766499328613264,22.03399978637694,53.11351307799525,0.4688135845036925,0.11977858924203,0.3490349952616625,157.26415690536834,168.97549896240236,180.68684101943637,23.422684114068034,4.272661632626689,474264300.0,65.63955833955771,70.12041634092657,168.8800048828125,86185500.0,168.63999938964844,98670700.0,172.1199951171875,90865900.0,174.8300018310547,74829200.0,174.61000061035156,86213900.0,172.5500030517578,0,-0.13889128057177852
2022-02-16,169.06179809570312,172.5500030517578,173.33999633789062,170.0500030517578,171.85000610351562,61177400,-0.0013889128057177347,-0.001389878239147457,0.6999969482421875,3.2899932861328125,170.99599914550782,169.29149932861327,172.66379974365233,150.7087000656128,1.704499816894554,21.955099678039545,52.70503332025645,0.5282026631024905,0.14333413427266245,0.3848685288298281,157.55105239429508,169.29149932861327,181.03194626293146,23.48089386863637,4.202471036448555,413086900.0,69.37357250849931,66.92586515160416,172.7899932861328,62527400.0,168.8800048828125,86185500.0,168.63999938964844,98670700.0,176.27999877929688,71285000.0,175.83999633789062,84914300.0,168.8800048828125,0,-2.126918634620056
2022-02-17,165.46603393554688,168.8800048828125,171.91000366210938,168.47000122070312,171.02999877929688,69589300,-0.021269186346200564,-0.021498634777259173,-2.149993896484375,3.44000244140625,170.3480010986328,169.5099998474121,172.61779998779298,150.9126000595093,0.8380012512207031,21.70519992828369,46.780098161105954,0.2759497777229569,-0.08713500088549697,0.3630847786084539,157.98353019738016,169.5099998474121,181.03646949744405,23.052939300063883,4.1937232360632795,343497600.0,57.45925749958008,64.1574627825457,172.5500030517578,61177400.0,172.7899932861328,62527400.0,168.8800048828125,86185500.0,172.1199951171875,90865900.0,172.89999389648438,89418100.0,167.3000030517578,0,-0.9355766137921813
